,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,PerformanceRating
0,4.479793574532193,-1.6257996059973452,1.0481524637879989,-0.9356890228558119,0.9173971911208639,1.0277828016346446,0.8315387568468,1.4712378392212786,0.5151837567101394,-0.4494978061057958,-1.2428653296897978,-0.16977154173895204,0.8593278959332773,0.2631050601728466,-1.3611262092671086,0.6554178052059649,-0.8885248839463649,-0.09972378231787182,0.47060706164599697,-0.012551823372841553,-0.1923657583451296,-0.1990545606595863,0.5028907362905631,-0.22833715281569367,-0.35274428851833456,3
1,4.356073800672286,-0.06828908459610616,2.0161738789592505,-1.5167825598014262,-0.4188641500881734,-0.582534636981987,1.7148938853698925,-0.026680837075232944,0.9852777261265881,-0.8307246040105141,-1.7235565666115331,1.1714812044903333,-0.2655749883633023,-0.2764253312481435,-0.13361474257891115,0.1576636362619359,-0.5058845381894708,0.35913419592113494,-0.4208030464385215,0.9290580163247966,0.49504058408099727,-0.3060185486383411,0.8883671294954268,0.23723598586247785,-0.7100424708480834,3
2,4.243180593897771,2.5609616211014368,4.363071909949564,0.1825322754473473,1.7738799941323493,-0.3628731387992765,0.43152756794126335,-1.3080317997112356,0.44978089644768104,-1.9575299671388007,0.1893549597981684,2.290069103793357,1.197807588810388,-0.13115984063527408,-0.7868889415959721,1.2679364705251328,0.6246276084927422,-0.5046827453754257,-0.5591949379479817,-0.08161800299330468,0.2560915179478367,0.24287228736992322,0.4347244400532001,0.35672382507332645,0.6469960383195589,4
3,-3.0137484824404677,0.7259831169811246,2.3266720730715296,-3.2881827864453634,-2.3095736025669384,1.9099851671963326,-1.0831191552110475,0.22678647572420219,-0.11298768769645617,0.19113155606158888,-0.13919677632126737,-1.4086158340271735,0.3840199009641685,-1.1510026166434333,-0.5049615044176841,-1.5581036815899407,0.2735009921864564,-0.8912814596988974,1.5335828820389996,-0.7000661880153051,-0.11340176353336584,0.18643848269771648,0.5660170999849196,0.06606873024941204,-0.5000483553247205,3
4,4.246564872071703,5.96660044971476,-0.2463020573489234,-0.7899785226475715,-2.096761255503184,-1.7123393665878492,-0.7690247723746566,0.5169497160801271,0.7885774242556618,-1.1256382610099722,-1.6424601310550262,0.14282769628748526,0.7278650435412208,0.05162604892067768,1.5095159285817186,-0.6522736700912997,-0.6141788039500427,0.29579284753959856,-0.9704685562330355,1.179983774371833,-0.793859231067848,0.10704606740134456,0.2181673737728963,-0.45697289805366176,-0.14789420816695098,3
5,3.337251008789009,-1.7363754334267991,1.0909281202988164,0.37378950393031474,1.4838690322599888,-0.5640975174225638,1.711832233066882,-1.177629447566164,0.27605631174328327,-1.3307524663798211,2.013072131648394,1.6792984160898203,-1.5431334228601552,-0.10692917646755373,-1.192552059663009,-0.6094781185388313,-0.3229102723096895,0.060244851084947815,0.6781069783719174,-1.1507121027330707,-0.32561146833415633,0.2504169129548655,0.308220531431569,-0.41104549075057983,-0.09073593361741183,4
6,0.3428011104722053,4.416655794839518,-1.32693486413618,-1.2799355562059862,0.5828017018310435,-0.08167674561632765,0.8570998142443074,0.5981980664046938,0.9379436495837354,-0.3112662984278293,-1.125389995798745,1.3321507355826607,0.47906210848458697,0.38933777175656115,1.7873726922709814,0.5291513320179484,-0.48904061993254877,0.2584317224537358,-0.8835046382509555,0.7605468075424535,-0.6604433014666083,-0.09113044461021877,0.35461009598468385,-0.4312595060595051,-0.21099707709517312,3
7,3.2840983805968005,3.988751700449776,0.05900996699948213,0.7409361204629077,1.71068194936964,-2.7414041449333078,-0.566855743910498,1.4675847954852705,-0.9256534439597788,1.0324167444944201,1.5705815935034608,0.6504429673448036,-0.8048971414545144,0.1911517745943343,-0.49113856634859665,0.10986645700827125,0.994981539662358,-1.6421098015832547,0.2479516117166134,0.6344971087063147,-0.13821034493205742,-0.2604225946246146,-0.23486080363253173,1.1087886991645015,0.3623677570352689,3
8,3.1340831093564905,6.285827528876218,0.41512011689115824,0.8524232283818387,0.20543842608339913,-1.3144941459084416,-1.8319538591093132,-1.5641070963637873,-1.66499313524918,-0.56615168535496,-0.6283400417719001,0.4996170242136111,0.06452968886228638,-0.4353703498682735,-1.1202511536948296,0.8775412595263297,0.2115746601757853,1.4588475048671592,-0.8073654781438617,-1.4731041642085465,-0.6582076331931183,0.7957829621579537,-0.7759621129459495,0.15199651985018026,-0.24284074179314974,3
9,3.2975459958203306,1.7473883679807516,-1.438345989376686,1.1794552286466509,-1.1492139808723019,0.04445594166940792,2.1195818068936414,0.5466358888723661,0.21021791947604251,1.3555310609990001,1.2763376127972008,-0.03687842688219445,0.002898060225301924,0.008954432479233887,-0.46623784663763096,0.11151834126569926,1.0419659987513072,0.6721838274577268,0.756179486235629,0.18942963572983318,-0.2659401120608338,-0.07939552040480544,-0.6698369065117848,0.4287239680614892,0.4213016990659918,3
10,3.396978029279948,-0.5513475546742606,-0.4357908756918699,0.3171203987725071,-0.8596750745359208,-0.20599788992167234,-1.2417355645757258,0.7499278812416887,0.7803875323180955,-0.05892840167171859,-0.16948978397552894,0.09733872699402668,-1.920462342973241,0.2437136961145001,-0.45540507987213064,-0.5883680336615242,0.7451523697842162,-1.1093013848603621,-2.1806667644359305,0.12074919829169795,0.07430579245034541,-0.42919429690867594,0.3098811607611546,-0.39538803496539493,-0.15816926937851217,3
11,4.079364482894805,6.983723658548221,2.5740564929906737,-0.10427619861531534,0.43158487278306656,0.6237724308648369,1.825979984461576,1.145665461159659,-0.3960391548026885,-0.8528941815678377,-0.7900551459610621,0.07829623879351644,0.31871446642043777,-0.7093071418207777,-0.9134938807154682,-0.9900783600754455,-0.6681705183650117,-0.06256969707165938,0.18601762266987576,-1.1415579621339287,0.038609979553309914,-2.382166092543737,0.35027555092544815,1.2478040476301253,-0.1847041174406494,3
12,4.299343598327274,4.3072208031327905,1.224066760074353,-0.885183870716038,1.3249266843120466,0.3571767876423464,-1.967693945417701,0.5857999076902651,3.2714150944538325,-1.0206682132956157,0.18052637697920626,0.21014849042005523,1.2504010251008388,2.2638059843462455,0.8756044938582737,-1.6547002876298338,-0.14396468457303824,-0.22215850886369237,1.496864551332047,-0.27460581789806465,-0.09504167139873343,-0.0640216729953492,0.4571380742754154,-0.2018770012977879,-0.22186102597442792,4
13,0.6452672636125278,-1.7612996829194933,-2.7768614807392327,1.2621031255399284,-0.43431085890692245,-0.41571262527477293,0.9544025073774054,0.1364495996557311,0.10782586449709486,1.179826620331224,-0.7461287972205042,-0.3700887789635705,0.7862314063784352,1.688054727978912,-0.2479542463742665,-0.018351633653378885,0.01223896261035784,0.30753919764668947,0.25189551449165704,0.2561209765226663,-0.1689950436589045,0.03053376142195313,0.2760643791233791,-0.4418132721827854,-0.07639601388537454,3
14,3.2496346331137556,3.4117578117955496,-1.3769119380415293,-0.061421423345404236,0.7467058047035772,-0.40723501092334313,0.07886900255017171,1.129468700585249,1.3956698584992866,-0.3858808485964561,-1.301877954730731,-0.33496034378733075,-0.7037605543755815,-0.08919095126067411,0.16530630052315554,-1.35982550454476,-0.6181674514454893,1.1570300290473137,-0.6526168242921082,0.25527027014516734,-0.24926207377026233,0.006390282187911767,0.2963005006324043,0.5686764941652818,0.72944458195791,3
15,3.340552405024445,0.4607390846029009,-0.3922177947812351,0.36743680677824075,-0.15583112973591884,-1.3567847223917298,0.15510932205417172,1.4105951875419094,-0.027618776945131707,0.15100728948153702,-0.5984625659390064,-1.5405789876408387,0.6401209000928616,-0.07403160511799367,1.0954551102577565,-0.7781048135168173,0.33124701803181456,0.3210973029771842,0.5672500583830633,0.15757470785944028,0.2719363642174337,-0.6470004592771239,-0.6801254567752102,-0.2506327321347469,-0.1493343157719066,3
16,-5.0883690629444445,5.926220116603477,-0.004249038411954231,-4.189230278599,1.2231490095044055,-0.47580690337775877,-0.8064241019996121,0.5186152090063658,-0.21778468826821706,0.4513853188887104,0.7505307734938869,0.10691136629365783,-0.5960419219981639,-1.0988282141356955,0.7807042237644786,0.8817677648066837,-1.7249845192490734,0.23549472626418577,0.6851471516705114,-1.1182261901655945,-0.0427934179799222,-0.6742594012309819,-0.5036851421435456,-0.20515102528813894,-0.17710038185682708,3
17,3.0943737352196496,4.786319269158718,1.4745823728540268,0.4077315622377289,-0.23269993909288278,1.1021841190783928,0.06921361128977521,0.7017034549920165,0.04265138051128403,-0.3310292248090982,-1.8629034306828371,-1.6878945781327397,1.0954986495093233,-0.7326436627244973,0.8795030113342208,0.6047479588056635,-0.6025114072560862,-0.13481632741733263,0.008454608415055187,-0.024115139440157862,-0.8149392523814744,1.5470026855510681,-0.4414639728358814,-1.0948777882917191,0.3496095004147738,3
18,3.429071320024212,-2.647783836608242,-1.0755338639278456,0.41274655091931045,0.9669470778395378,0.7242582080991089,1.283448947817734,0.8994895538565726,0.6431580390070999,-1.2527717131059568,1.2032065952245785,-1.3248195279228856,1.5144294170607249,-0.37972476433029934,1.4072607191151114,-0.5398482150317785,-0.6390934936630575,-1.1448262071118527,-0.18946788925766467,0.6405543452364397,-0.001992280408595448,-0.4999044140236346,-0.6502548938085143,0.38886951359345295,0.302685164614905,4
19,3.1329004350021616,5.05424044235241,-0.28377063904685673,-0.6342092368028065,2.0482843799905215,-0.2447738937756001,-0.5632527980533317,-2.4678693134436913,-0.8340388289469387,-1.4414421122800176,-0.27943346565274374,0.9087035680177415,0.486832496345619,-0.2130012194474311,-1.0576676357712045,0.5123762582137421,-0.8865199425291741,-1.4732454966740733,0.9640996518661167,-0.8028329622034295,-0.3991609027622115,-0.1368256902433145,-0.2397937461911278,0.13270930590289512,-0.7031054144908139,3
20,0.5851258374330701,-1.786238986173591,-1.7080607557995604,-1.1087450968397414,0.4459018743386277,-0.8847985798831983,1.272188689097526,0.5574877124876276,0.7339518114576453,-0.46390020176356306,-1.0532938940653036,0.269705590367429,1.1007662638903528,1.1525501914602274,0.7287873489944028,-1.395846595911339,-0.1741310514306662,0.3059698460111333,0.4002001417654655,0.47755736371263313,-0.16057067416202908,-0.05429410322931452,0.3173001117559463,-0.3756210176262128,-0.2535101138687288,3
21,3.2833364118877615,0.013998133411666114,0.29828953999686325,1.3290116393519904,-0.6916562423014605,0.9115169903082787,2.2421608490693212,0.46134575648098464,1.5882468976182533,1.4013336160907652,1.7178467857059072,-0.6941821493601779,-0.1006163217075906,0.07255342949282673,1.0444869341946592,-0.46869860115691053,-0.2365660958571847,0.11314799277978915,-0.18790320091386303,0.6690077262044523,0.7475668485032586,-0.3656990316973967,0.731160579234234,-0.021164003362502362,-0.4572651985336052,3
22,-1.6395659948979837,-0.34316229161835743,-1.3954137151952193,0.6530081201742668,-0.8586169379538804,0.1288777743650935,1.5996664933961786,-2.301222385478288,-0.9678337819850964,0.3311598005182554,-1.8659577015039086,1.160373875168584,0.5205458691301179,-0.5548650743715586,-0.856069621219373,-1.4833411660894469,0.8875352989453464,1.0639351829086285,-1.0462749518405048,-0.4046103220145723,1.25178304928171,-0.23568299541328389,-0.3744994607564877,0.31513401944900565,-0.5430670070613095,3
23,3.409270095316307,-1.6397627875358933,1.8141001184233196,1.3735730252248528,-0.056230333770832974,-0.6051681781951244,-2.1052857140182892,1.4961486780286002,1.9731729419093798,-0.13938057714728525,-0.8756264990672973,-0.28746900128737995,0.09816017796963994,0.638933408802185,0.4095499838203873,0.20376601455282506,0.802033662406215,0.429885428825064,-0.06741451700219292,-0.41890424913419816,0.045883541066327194,0.26755978254323487,0.29332977302064767,-0.08422789546679874,-0.1231372458990212,3
24,3.3368434467789054,0.699201100307846,-1.9395270419039197,0.6598707855095123,-1.5347566504489336,-0.6005822374106713,0.5396931424346074,-0.6344553004515617,0.5109885966820165,0.43298356369005403,-0.7888370012898134,2.728621320437883,-1.0696511174724375,-0.9074115798414837,-0.9413021862481441,-0.64687314768174,-0.0008243916676156093,0.4096327538209832,0.7458461177121509,0.2844070668181303,-0.1176095444482752,-0.07191964812468374,-0.4902830518843697,-0.009533625283654618,-0.5001366959927342,3
25,-2.5225582390478873,-1.2711338867161963,1.4145147120712707,-1.1850445568636006,-1.6625533261602048,0.8792285393338952,1.5793056669060515,-1.5233620778536843,-1.8676501260038059,0.7045964328305236,-1.0967047819183917,2.1344518085003505,-0.9651564137467288,0.06866632635127146,0.7941949609078005,0.4518306130836256,0.9163514364795824,0.17149548661498315,-0.7187929664707073,0.7585676567097968,-1.0264699187647137,0.6375032949528726,0.19638916141893503,-0.4745505017335794,-0.010867448705009775,4
26,3.365030835617537,-1.795738732513918,1.7194006779109656,-3.076170878054716,1.9446288129401657,0.7217264629653974,-0.45963215015521275,1.0772838285852822,0.7073709187761312,1.0603219306357996,-0.9000544598294964,0.14365511782910345,1.3031627370550658,-0.4728912771110618,1.1014500530730384,-0.6971139122290322,-0.8455192754340065,-0.4080164126220587,0.3835043363925794,0.14925822308895664,0.27252749066100884,-0.027403756249758632,0.5352521800115114,0.7583997853541954,0.6042748464978555,3
27,4.53759637395571,-1.9801732593781733,-0.37483611721713805,0.30374495744351515,1.4496577809185567,1.8189961323263728,-0.7312211045488861,-0.16173951726631808,0.015912887835071388,-2.2570299213790057,1.351269454970405,-0.13210520644992374,-1.9895203847935519,1.2559411196808759,-0.020822525350054355,-0.07143157259282007,-0.6133242913126244,0.1718507958240818,0.8948552342629532,-0.11902772336860257,-0.19880690127875633,-0.07761893508820092,-0.464877958185011,-0.009118086915383544,-0.5686966972427185,4
28,0.5754773913182838,-2.6608438930447473,0.7303335898876704,-1.581800564038842,-0.33294268780835323,0.9558107079581859,-0.1728609830167862,0.08256742794349092,-2.412310286728298,0.771354368317752,0.14400216889474626,0.2673512434228018,-0.8536622646745647,0.2534779979166746,0.9783750819092947,-0.7144200763275426,0.09554887932765554,-1.2347935043069476,-0.9212014943367277,1.369731034656699,0.06987165249651606,1.00163723129498,0.03751335172248105,-0.7084252005818573,-0.06340169979627253,3
29,3.523270897970681,-1.9640832060130713,-2.475651699399636,0.5530168123620225,-0.31148599113011743,-1.184610821916813,-0.629481134041677,1.3855352976787172,-0.20772492506225282,-0.7168884241562374,1.6146163181099746,-0.8434049398831851,0.0799282832273418,0.3636505926234366,-0.5754722425142089,0.22219822488549945,-0.3270505856878725,1.253799798006793,0.6901223242224037,0.13708483973130303,-0.4126580295151515,0.16332860645555433,0.3280577214728886,-0.1401355322196613,-0.2536904482988732,3
30,4.423738784033562,1.6041666120318645,-0.049177474648289365,1.3417085055364888,-0.4117469337474133,-0.7587522988421957,7.935351967081061e-06,1.1171846830325949,0.9400869977015245,-1.0491239716590683,-1.1794773233210294,-1.3368448745418022,-0.8103631524584651,1.0951226770271143,0.13849706953848073,-0.319896701244599,-0.6227167015274626,1.194533685999958,-0.9310643023005569,0.24469900737683403,-0.5593445854560574,0.17152816377398894,-0.7531864605348305,0.7028517793941337,0.6043228831472064,3
31,4.503239725918613,-1.6560099274271738,-0.08088895710232702,-2.7087449188852957,0.5549097064965761,2.1071510375709246,0.49497327333358143,0.4614332172746025,0.3637346069739178,-0.30626632326960035,1.7134375452621327,0.5889958627160248,1.0691386007552985,0.5282935109725155,0.5648133897967236,-0.2876630223783654,-0.13459714044868742,0.3448676981536578,0.44132245396271275,0.260796340661102,-0.33764203879220267,0.09414819135377445,0.28043122432146317,-0.4162279806926602,-0.16090338773705715,4
32,4.480731986321603,-1.366637885578195,1.8165103327392302,1.041993724630177,-1.3910604402836129,-1.224213045421619,-1.2139002569836959,-1.0456462946908442,-0.7389765939589132,-1.3770883167866108,-1.6307614953905532,1.1749515092310865,1.6728546459763707,-0.1769534261503536,-1.3552285390649055,-0.27827817971137314,0.7156507910896766,-0.2893711296450019,-1.1634090473229857,-0.8261581794633781,-0.6070183469424449,0.12170179257221989,0.22062537204628607,-0.2766800439566559,-0.0461700455453774,3
33,3.395775622631943,-2.4446560088387566,-0.4535690370489991,0.1673960921294313,0.10470949741035807,2.6327606257106084,-0.23853199013505444,-1.4337258222564935,1.4634795009221495,0.6490883780888221,-0.22800796545230217,0.5098932265122154,-1.1932870827393605,-0.030725764352712126,0.9004484659377141,0.020923012897076543,-0.2864831272521393,0.48260111680450546,-2.3834711544166294,-0.2223785804912532,-0.19104747461160254,0.14774177426487478,0.22629240187031296,-0.37263432064108865,-0.18663082773173623,3
34,3.426455041628147,0.06855588525286072,-2.042405577783782,1.540256478880715,0.6316452146241255,0.30148598708053687,-1.829780589222353,0.1856409928854632,-1.910917823067962,0.4568761355281083,-0.22299976916082964,-0.44187668199471863,0.2914469341116983,-0.5223075405978812,0.21180083904688718,-1.9804409950588875,1.0455171774291196,-1.208728587207927,-0.3145542628111375,0.2575508305814468,0.3785782711968922,0.1862609493449598,-0.6847683914485948,0.01089666893398203,-0.4452672717960727,3
35,3.3180058652705195,1.204612765702855,0.10545714723710264,0.10898682015840633,0.3923959883094391,0.1299401155830049,-1.6788872106766084,-1.0813191532814415,-0.07376350521879882,0.5818273606902762,-0.9283867011103712,-0.9087116703427082,-1.802432470038351,1.0977545041758852,-0.1863690991922688,0.7927613602254597,-0.22100084941216314,0.03027094898124849,0.7565144969352113,-0.267533397114102,0.5487745854137994,0.9609081563625891,-0.6362241274757561,0.020434260935771803,-0.44021327217788503,3
36,4.353258306490092,3.2130865736521406,-1.3142965825747115,-2.552597528166542,1.1174384209475332,-0.31933819160961274,0.5201734270557314,-0.3309704869323763,-0.4789443135215472,-1.6547578898447226,-0.7298894418196218,1.435899398364359,-0.23094090411528545,0.08035777199616878,0.37078135909532617,-0.16606260858049682,-0.08591500464188462,-0.9306490045300735,0.8788868851295466,-0.4186638911051347,-0.10217029802802768,0.253444473885313,0.32918590546194615,-0.3916652457152106,0.05279209016465802,3
